2.24706e-07,4.8e-07,1.5e-06,1.6e-06,3.83848,-647810,-1.69667e+11
2.25294e-07,4.8e-07,1.5e-06,1.6e-06,3.83509,-641144,-1.71365e+11
2.25882e-07,4.8e-07,1.5e-06,1.6e-06,3.8334,-637783,-1.72223e+11
2.26471e-07,4.8e-07,1.5e-06,1.6e-06,3.83009,-631229,-1.73888e+11
2.27059e-07,4.8e-07,1.5e-06,1.6e-06,3.82842,-627910,-1.74727e+11
2.27647e-07,4.8e-07,1.5e-06,1.6e-06,3.82517,-621465,-1.76354e+11
2.28235e-07,4.8e-07,1.5e-06,1.6e-06,3.82353,-618202,-1.77174e+11
2.28824e-07,4.8e-07,1.5e-06,1.6e-06,3.82036,-611887,-1.7875e+11
2.29412e-07,4.8e-07,1.5e-06,1.6e-06,3.81875,-608679,-1.79551e+11
2.3e-07,4.8e-07,1.5e-06,1.6e-06,3.86049,-674720,-1.50128e+11
2.1e-07,4.81176e-07,1.5e-06,1.6e-06,3.95217,-857948,-9.98911e+10
2.10588e-07,4.81176e-07,1.5e-06,1.6e-06,3.90182,-774411,-1.35596e+11
2.11176e-07,4.81176e-07,1.5e-06,1.6e-06,3.89971,-770271,-1.36723e+11
2.11765e-07,4.81176e-07,1.5e-06,1.6e-06,3.8956,-762266,-1.38903e+11
2.12353e-07,4.81176e-07,1.5e-06,1.6e-06,3.89355,-758214,-1.40004e+11
2.12941e-07,4.81176e-07,1.5e-06,1.6e-06,3.8895,-750317,-1.42136e+11
2.13529e-07,4.81176e-07,1.5e-06,1.6e-06,3.88746,-746311,-1.43215e+11
2.14118e-07,4.81176e-07,1.5e-06,1.6e-06,3.88346,-738514,-1.45299e+11
2.14706e-07,4.81176e-07,1.5e-06,1.6e-06,3.88147,-734591,-1.46357e+11
2.15294e-07,4.81176e-07,1.5e-06,1.6e-06,3.87752,-726869,-1.48414e+11
2.15882e-07,4.81176e-07,1.5e-06,1.6e-06,3.87556,-723001,-1.49445e+11
2.16471e-07,4.81176e-07,1.5e-06,1.6e-06,3.87172,-715460,-1.51453e+11
2.17059e-07,4.81176e-07,1.5e-06,1.6e-06,3.86984,-711723,-1.52452e+11
2.17647e-07,4.81176e-07,1.5e-06,1.6e-06,3.86604,-704255,-1.54422e+11
2.18235e-07,4.81176e-07,1.5e-06,1.6e-06,3.86415,-700518,-1.55406e+11
2.18824e-07,4.81176e-07,1.5e-06,1.6e-06,3.8605,-693293,-1.573e+11
2.19412e-07,4.81176e-07,1.5e-06,1.6e-06,3.85867,-689643,-1.58268e+11
2.2e-07,4.81176e-07,1.5e-06,1.6e-06,3.90127,-757558,-1.27616e+11
2.20588e-07,4.81176e-07,1.5e-06,1.6e-06,3.85383,-679526,-1.60879e+11
2.21176e-07,4.81176e-07,1.5e-06,1.6e-06,3.8503,-672592,-1.62677e+11
2.21765e-07,4.81176e-07,1.5e-06,1.6e-06,3.8485,-669038,-1.63599e+11
2.22353e-07,4.81176e-07,1.5e-06,1.6e-06,3.84499,-662148,-1.65368e+11
2.22941e-07,4.81176e-07,1.5e-06,1.6e-06,3.84323,-658662,-1.66264e+11
2.23529e-07,4.81176e-07,1.5e-06,1.6e-06,3.83987,-651995,-1.67985e+11
2.24118e-07,4.81176e-07,1.5e-06,1.6e-06,3.83814,-648564,-1.68863e+11
2.24706e-07,4.81176e-07,1.5e-06,1.6e-06,3.83625,-644985,-1.69704e+11
2.25294e-07,4.81176e-07,1.5e-06,1.6e-06,3.83293,-638400,-1.71391e+11
2.25882e-07,4.81176e-07,1.5e-06,1.6e-06,3.83124,-635048,-1.72242e+11
2.26471e-07,4.81176e-07,1.5e-06,1.6e-06,3.82796,-628542,-1.7389e+11
2.27059e-07,4.81176e-07,1.5e-06,1.6e-06,3.82628,-625205,-1.74721e+11
2.27647e-07,4.81176e-07,1.5e-06,1.6e-06,3.82305,-618795,-1.76336e+11
2.28235e-07,4.81176e-07,1.5e-06,1.6e-06,3.82145,-615582,-1.7714e+11
2.28824e-07,4.81176e-07,1.5e-06,1.6e-06,3.8183,-609309,-1.78701e+11
2.29412e-07,4.81176e-07,1.5e-06,1.6e-06,3.81673,-606134,-1.79509e+11
2.3e-07,4.81176e-07,1.5e-06,1.6e-06,3.85791,-671146,-1.50612e+11
2.1e-07,4.82353e-07,1.5e-06,1.6e-06,3.94893,-853611,-1.00485e+11
2.10588e-07,4.82353e-07,1.5e-06,1.6e-06,3.899,-770746,-1.35917e+11
2.11176e-07,4.82353e-07,1.5e-06,1.6e-06,3.89691,-766632,-1.37035e+11
2.11765e-07,4.82353e-07,1.5e-06,1.6e-06,3.89283,-758679,-1.39187e+11
2.12353e-07,4.82353e-07,1.5e-06,1.6e-06,3.89078,-754632,-1.40282e+11
2.12941e-07,4.82353e-07,1.5e-06,1.6e-06,3.88673,-746741,-1.42398e+11
2.13529e-07,4.82353e-07,1.5e-06,1.6e-06,3.88471,-742767,-1.43456e+11
2.14118e-07,4.82353e-07,1.5e-06,1.6e-06,3.88085,-735143,-1.45521e+11
2.14706e-07,4.82353e-07,1.5e-06,1.6e-06,3.87887,-731237,-1.46566e+11
2.15294e-07,4.82353e-07,1.5e-06,1.6e-06,3.875,-723636,-1.48595e+11
2.15882e-07,4.82353e-07,1.5e-06,1.6e-06,3.87306,-719796,-1.49617e+11
2.16471e-07,4.82353e-07,1.5e-06,1.6e-06,3.86924,-712279,-1.51604e+11
2.17059e-07,4.82353e-07,1.5e-06,1.6e-06,3.86736,-708541,-1.52601e+11
2.17647e-07,4.82353e-07,1.5e-06,1.6e-06,3.86363,-701167,-1.54552e+11
2.18235e-07,4.82353e-07,1.5e-06,1.6e-06,3.86176,-697456,-1.55528e+11
2.18824e-07,4.82353e-07,1.5e-06,1.6e-06,3.85813,-690244,-1.57427e+11
2.19412e-07,4.82353e-07,1.5e-06,1.6e-06,3.8563,-686597,-1.5838e+11
2.2e-07,4.82353e-07,1.5e-06,1.6e-06,3.89855,-753955,-1.27937e+11
2.20588e-07,4.82353e-07,1.5e-06,1.6e-06,3.85138,-676456,-1.60936e+11
2.21176e-07,4.82353e-07,1.5e-06,1.6e-06,3.84788,-669564,-1.62716e+11
2.21765e-07,4.82353e-07,1.5e-06,1.6e-06,3.84608,-666015,-1.63622e+11
2.22353e-07,4.82353e-07,1.5e-06,1.6e-06,3.84265,-659237,-1.6537e+11
2.22941e-07,4.82353e-07,1.5e-06,1.6e-06,3.84091,-655773,-1.66259e+11
2.23529e-07,4.82353e-07,1.5e-06,1.6e-06,3.83753,-649081,-1.6797e+11
2.24118e-07,4.82353e-07,1.5e-06,1.6e-06,3.83582,-645674,-1.6884e+11
2.24706e-07,4.82353e-07,1.5e-06,1.6e-06,3.83411,-642274,-1.69709e+11
2.25294e-07,4.82353e-07,1.5e-06,1.6e-06,3.83081,-635717,-1.71374e+11
2.25882e-07,4.82353e-07,1.5e-06,1.6e-06,3.82917,-632431,-1.72215e+11
2.26471e-07,4.82353e-07,1.5e-06,1.6e-06,3.82592,-625970,-1.73847e+11
2.27059e-07,4.82353e-07,1.5e-06,1.6e-06,3.82428,-622691,-1.74661e+11
2.27647e-07,4.82353e-07,1.5e-06,1.6e-06,3.8211,-616344,-1.76266e+11
2.28235e-07,4.82353e-07,1.5e-06,1.6e-06,3.81946,-613071,-1.77077e+11
2.28824e-07,4.82353e-07,1.5e-06,1.6e-06,3.81635,-606842,-1.78625e+11
2.29412e-07,4.82353e-07,1.5e-06,1.6e-06,3.81476,-603667,-1.7941e+11
2.3e-07,4.82353e-07,1.5e-06,1.6e-06,3.85566,-668252,-1.50672e+11
2.1e-07,4.83529e-07,1.5e-06,1.6e-06,3.94584,-849483,-1.01039e+11
2.10588e-07,4.83529e-07,1.5e-06,1.6e-06,3.89631,-767269,-1.36191e+11
2.11176e-07,4.83529e-07,1.5e-06,1.6e-06,3.89424,-763185,-1.37299e+11
2.11765e-07,4.83529e-07,1.5e-06,1.6e-06,3.89017,-755240,-1.39434e+11
2.12353e-07,4.83529e-07,1.5e-06,1.6e-06,3.88813,-751226,-1.40518e+11
2.12941e-07,4.83529e-07,1.5e-06,1.6e-06,3.88421,-743505,-1.42603e+11
2.13529e-07,4.83529e-07,1.5e-06,1.6e-06,3.88223,-739568,-1.43669e+11
2.14118e-07,4.83529e-07,1.5e-06,1.6e-06,3.87834,-731908,-1.4572e+11
2.14706e-07,4.83529e-07,1.5e-06,1.6e-06,3.87638,-728029,-1.46756e+11
2.15294e-07,4.83529e-07,1.5e-06,1.6e-06,3.87253,-720465,-1.4876e+11
2.15882e-07,4.83529e-07,1.5e-06,1.6e-06,3.87056,-716594,-1.49777e+11
2.16471e-07,4.83529e-07,1.5e-06,1.6e-06,3.86682,-709174,-1.51753e+11
2.17059e-07,4.83529e-07,1.5e-06,1.6e-06,3.86493,-705426,-1.52743e+11
2.17647e-07,4.83529e-07,1.5e-06,1.6e-06,3.86124,-698106,-1.54676e+11
2.18235e-07,4.83529e-07,1.5e-06,1.6e-06,3.85939,-694424,-1.55642e+11
2.18824e-07,4.83529e-07,1.5e-06,1.6e-06,3.8558,-687281,-1.57508e+11
2.19412e-07,4.83529e-07,1.5e-06,1.6e-06,3.85373,-683406,-1.58431e+11
2.2e-07,4.83529e-07,1.5e-06,1.6e-06,3.89619,-750644,-1.28345e+11
2.20588e-07,4.83529e-07,1.5e-06,1.6e-06,3.84916,-673616,-1.60993e+11
2.21176e-07,4.83529e-07,1.5e-06,1.6e-06,3.84567,-666764,-1.62747e+11
2.21765e-07,4.83529e-07,1.5e-06,1.6e-06,3.84393,-663271,-1.63654e+11
2.22353e-07,4.83529e-07,1.5e-06,1.6e-06,3.84052,-656528,-1.65384e+11
2.22941e-07,4.83529e-07,1.5e-06,1.6e-06,3.83875,-653031,-1.66271e+11
2.23529e-07,4.83529e-07,1.5e-06,1.6e-06,3.83537,-646356,-1.67965e+11
2.24118e-07,4.83529e-07,1.5e-06,1.6e-06,3.83367,-642961,-1.68826e+11
2.24706e-07,4.83529e-07,1.5e-06,1.6e-06,3.83202,-639635,-1.69681e+11
2.25294e-07,4.83529e-07,1.5e-06,1.6e-06,3.82875,-633126,-1.7133e+11
2.25882e-07,4.83529e-07,1.5e-06,1.6e-06,3.82715,-629904,-1.72146e+11
2.26471e-07,4.83529e-07,1.5e-06,1.6e-06,3.82394,-623488,-1.73763e+11
2.27059e-07,4.83529e-07,1.5e-06,1.6e-06,3.82233,-620253,-1.74586e+11
2.27647e-07,4.83529e-07,1.5e-06,1.6e-06,3.81914,-613892,-1.76172e+11
2.28235e-07,4.83529e-07,1.5e-06,1.6e-06,3.81755,-610697,-1.76969e+11
2.28824e-07,4.83529e-07,1.5e-06,1.6e-06,3.81447,-604509,-1.78503e+11
2.29412e-07,4.83529e-07,1.5e-06,1.6e-06,3.81299,-601531,-1.79177e+11
2.3e-07,4.83529e-07,1.5e-06,1.6e-06,3.85356,-665583,-1.50676e+11
2.1e-07,4.84706e-07,1.5e-06,1.6e-06,3.94278,-845418,-1.01537e+11
2.10588e-07,4.84706e-07,1.5e-06,1.6e-06,3.89359,-763743,-1.36471e+11
2.11176e-07,4.84706e-07,1.5e-06,1.6e-06,3.89151,-759644,-1.3757e+11
2.11765e-07,4.84706e-07,1.5e-06,1.6e-06,3.88755,-751854,-1.39681e+11
2.12353e-07,4.84706e-07,1.5e-06,1.6e-06,3.88556,-747892,-1.40751e+11
2.12941e-07,4.84706e-07,1.5e-06,1.6e-06,3.88164,-740173,-1.42822e+11
2.13529e-07,4.84706e-07,1.5e-06,1.6e-06,3.87966,-736256,-1.43871e+11
2.14118e-07,4.84706e-07,1.5e-06,1.6e-06,3.87576,-728595,-1.45909e+11
2.14706e-07,4.84706e-07,1.5e-06,1.6e-06,3.8736,-724510,-1.46923e+11
2.15294e-07,4.84706e-07,1.5e-06,1.6e-06,3.86982,-717032,-1.48919e+11
2.15882e-07,4.84706e-07,1.5e-06,1.6e-06,3.86797,-713311,-1.49914e+11
2.16471e-07,4.84706e-07,1.5e-06,1.6e-06,3.86424,-705924,-1.51866e+11
2.17059e-07,4.84706e-07,1.5e-06,1.6e-06,3.86234,-702177,-1.52841e+11
2.17647e-07,4.84706e-07,1.5e-06,1.6e-06,3.85868,-694901,-1.54755e+11
2.18235e-07,4.84706e-07,1.5e-06,1.6e-06,3.85685,-691250,-1.5571e+11
2.18824e-07,4.84706e-07,1.5e-06,1.6e-06,3.85331,-684161,-1.57566e+11
2.19412e-07,4.84706e-07,1.5e-06,1.6e-06,3.85151,-680569,-1.58501e+11
2.2e-07,4.84706e-07,1.5e-06,1.6e-06,3.89371,-747392,-1.28583e+11
2.20588e-07,4.84706e-07,1.5e-06,1.6e-06,3.8469,-670747,-1.61031e+11
2.21176e-07,4.84706e-07,1.5e-06,1.6e-06,3.84347,-663977,-1.62766e+11
2.21765e-07,4.84706e-07,1.5e-06,1.6e-06,3.84176,-660519,-1.63666e+11
2.22353e-07,4.84706e-07,1.5e-06,1.6e-06,3.83842,-653884,-1.65373e+11
2.22941e-07,4.84706e-07,1.5e-06,1.6e-06,3.8367,-650447,-1.66241e+11
2.23529e-07,4.84706e-07,1.5e-06,1.6e-06,3.83338,-643850,-1.67921e+11
2.24118e-07,4.84706e-07,1.5e-06,1.6e-06,3.83182,-640687,-1.68685e+11
2.24706e-07,4.84706e-07,1.5e-06,1.6e-06,3.83016,-637350,-1.69531e+11
2.25294e-07,4.84706e-07,1.5e-06,1.6e-06,3.82692,-630884,-1.71166e+11
2.25882e-07,4.84706e-07,1.5e-06,1.6e-06,3.82525,-627568,-1.71992e+11
2.26471e-07,4.84706e-07,1.5e-06,1.6e-06,3.82208,-621197,-1.73604e+11
2.27059e-07,4.84706e-07,1.5e-06,1.6e-06,3.82049,-617986,-1.74411e+11
2.27647e-07,4.84706e-07,1.5e-06,1.6e-06,3.81739,-611746,-1.75982e+11
2.28235e-07,4.84706e-07,1.5e-06,1.6e-06,3.81577,-608524,-1.76766e+11
2.28824e-07,4.84706e-07,1.5e-06,1.6e-06,3.81273,-602382,-1.78285e+11
2.29412e-07,4.84706e-07,1.5e-06,1.6e-06,3.81119,-599267,-1.79062e+11
2.3e-07,4.84706e-07,1.5e-06,1.6e-06,3.85137,-662702,-1.50804e+11
2.1e-07,4.85882e-07,1.5e-06,1.6e-06,3.93983,-841495,-1.02003e+11
2.10588e-07,4.85882e-07,1.5e-06,1.6e-06,3.89079,-760178,-1.36706e+11
2.11176e-07,4.85882e-07,1.5e-06,1.6e-06,3.88876,-756155,-1.37793e+11
2.11765e-07,4.85882e-07,1.5e-06,1.6e-06,3.88483,-748404,-1.39885e+11
2.12353e-07,4.85882e-07,1.5e-06,1.6e-06,3.88285,-744452,-1.40946e+11
2.12941e-07,4.85882e-07,1.5e-06,1.6e-06,3.87891,-736728,-1.43001e+11
2.13529e-07,4.85882e-07,1.5e-06,1.6e-06,3.87696,-732841,-1.4404e+11
2.14118e-07,4.85882e-07,1.5e-06,1.6e-06,3.87313,-725281,-1.46052e+11
2.14706e-07,4.85882e-07,1.5e-06,1.6e-06,3.87127,-721522,-1.4707e+11
2.15294e-07,4.85882e-07,1.5e-06,1.6e-06,3.86751,-714075,-1.49043e+11
2.15882e-07,4.85882e-07,1.5e-06,1.6e-06,3.86563,-710319,-1.50036e+11
2.16471e-07,4.85882e-07,1.5e-06,1.6e-06,3.86192,-702969,-1.51963e+11
2.17059e-07,4.85882e-07,1.5e-06,1.6e-06,3.86003,-699224,-1.52938e+11
2.17647e-07,4.85882e-07,1.5e-06,1.6e-06,3.85642,-692009,-1.54839e+11
2.18235e-07,4.85882e-07,1.5e-06,1.6e-06,3.8546,-688381,-1.55786e+11
2.18824e-07,4.85882e-07,1.5e-06,1.6e-06,3.85105,-681289,-1.57627e+11
2.19412e-07,4.85882e-07,1.5e-06,1.6e-06,3.84924,-677689,-1.58551e+11
2.2e-07,4.85882e-07,1.5e-06,1.6e-06,3.89117,-744100,-1.28781e+11
2.20588e-07,4.85882e-07,1.5e-06,1.6e-06,3.84492,-668296,-1.60944e+11
2.21176e-07,4.85882e-07,1.5e-06,1.6e-06,3.84152,-661551,-1.62685e+11
2.21765e-07,4.85882e-07,1.5e-06,1.6e-06,3.8398,-658101,-1.6357e+11
2.22353e-07,4.85882e-07,1.5e-06,1.6e-06,3.83646,-651456,-1.65258e+11
2.22941e-07,4.85882e-07,1.5e-06,1.6e-06,3.83477,-648064,-1.66123e+11
2.23529e-07,4.85882e-07,1.5e-06,1.6e-06,3.83146,-641467,-1.67798e+11
2.24118e-07,4.85882e-07,1.5e-06,1.6e-06,3.8298,-638131,-1.68644e+11
2.24706e-07,4.85882e-07,1.5e-06,1.6e-06,3.82812,-634779,-1.69479e+11
2.25294e-07,4.85882e-07,1.5e-06,1.6e-06,3.82491,-628360,-1.71099e+11
2.25882e-07,4.85882e-07,1.5e-06,1.6e-06,3.8233,-625101,-1.71917e+11
2.26471e-07,4.85882e-07,1.5e-06,1.6e-06,3.82017,-618807,-1.73507e+11
2.27059e-07,4.85882e-07,1.5e-06,1.6e-06,3.81858,-615617,-1.7429e+11
2.27647e-07,4.85882e-07,1.5e-06,1.6e-06,3.81549,-609380,-1.75848e+11
2.28235e-07,4.85882e-07,1.5e-06,1.6e-06,3.81396,-606285,-1.76625e+11
2.28824e-07,4.85882e-07,1.5e-06,1.6e-06,3.81093,-600161,-1.78136e+11
2.29412e-07,4.85882e-07,1.5e-06,1.6e-06,3.8094,-597062,-1.789e+11
2.3e-07,4.85882e-07,1.5e-06,1.6e-06,3.84926,-659969,-1.50869e+11
2.1e-07,4.87059e-07,1.5e-06,1.6e-06,3.93722,-837801,-1.02561e+11
2.10588e-07,4.87059e-07,1.5e-06,1.6e-06,3.88821,-756848,-1.36935e+11
2.11176e-07,4.87059e-07,1.5e-06,1.6e-06,3.88623,-752883,-1.38014e+11
2.11765e-07,4.87059e-07,1.5e-06,1.6e-06,3.88231,-745147,-1.40089e+11
2.12353e-07,4.87059e-07,1.5e-06,1.6e-06,3.88031,-741181,-1.41142e+11
2.12941e-07,4.87059e-07,1.5e-06,1.6e-06,3.87645,-733560,-1.43176e+11
2.13529e-07,4.87059e-07,1.5e-06,1.6e-06,3.87454,-729733,-1.44204e+11
2.14118e-07,4.87059e-07,1.5e-06,1.6e-06,3.87076,-722229,-1.46197e+11
2.14706e-07,4.87059e-07,1.5e-06,1.6e-06,3.86888,-718455,-1.47202e+11
2.15294e-07,4.87059e-07,1.5e-06,1.6e-06,3.86512,-711008,-1.49162e+11
2.15882e-07,4.87059e-07,1.5e-06,1.6e-06,3.86327,-707305,-1.50131e+11
2.16471e-07,4.87059e-07,1.5e-06,1.6e-06,3.85961,-700023,-1.52048e+11
2.17059e-07,4.87059e-07,1.5e-06,1.6e-06,3.85779,-696362,-1.53016e+11
2.17647e-07,4.87059e-07,1.5e-06,1.6e-06,3.85425,-689244,-1.5489e+11
2.18235e-07,4.87059e-07,1.5e-06,1.6e-06,3.85242,-685615,-1.55825e+11
2.18824e-07,4.87059e-07,1.5e-06,1.6e-06,3.84893,-678590,-1.57647e+11
2.19412e-07,4.87059e-07,1.5e-06,1.6e-06,3.84726,-675226,-1.58466e+11
2.2e-07,4.87059e-07,1.5e-06,1.6e-06,3.8888,-741026,-1.28949e+11
2.20588e-07,4.87059e-07,1.5e-06,1.6e-06,3.84282,-665641,-1.60951e+11
2.21176e-07,4.87059e-07,1.5e-06,1.6e-06,3.83942,-658889,-1.62671e+11
2.21765e-07,4.87059e-07,1.5e-06,1.6e-06,3.83771,-655463,-1.63548e+11
2.22353e-07,4.87059e-07,1.5e-06,1.6e-06,3.83441,-648878,-1.65216e+11
2.22941e-07,4.87059e-07,1.5e-06,1.6e-06,3.83276,-645521,-1.66081e+11
2.23529e-07,4.87059e-07,1.5e-06,1.6e-06,3.8295,-639011,-1.67729e+11
2.24118e-07,4.87059e-07,1.5e-06,1.6e-06,3.82787,-635733,-1.68556e+11
2.24706e-07,4.87059e-07,1.5e-06,1.6e-06,3.82624,-632441,-1.69387e+11
2.25294e-07,4.87059e-07,1.5e-06,1.6e-06,3.82309,-626097,-1.70991e+11
2.25882e-07,4.87059e-07,1.5e-06,1.6e-06,3.82149,-622860,-1.71803e+11
2.26471e-07,4.87059e-07,1.5e-06,1.6e-06,3.81837,-616574,-1.73377e+11
2.27059e-07,4.87059e-07,1.5e-06,1.6e-06,3.81677,-613358,-1.74169e+11
2.27647e-07,4.87059e-07,1.5e-06,1.6e-06,3.81371,-607161,-1.75722e+11
2.28235e-07,4.87059e-07,1.5e-06,1.6e-06,3.81216,-604032,-1.76497e+11
2.28824e-07,4.87059e-07,1.5e-06,1.6e-06,3.80914,-597924,-1.77991e+11
2.29412e-07,4.87059e-07,1.5e-06,1.6e-06,3.80765,-594889,-1.78738e+11
2.3e-07,4.87059e-07,1.5e-06,1.6e-06,3.84718,-657257,-1.50935e+11
2.1e-07,4.88235e-07,1.5e-06,1.6e-06,3.93441,-834095,-1.02962e+11
2.10588e-07,4.88235e-07,1.5e-06,1.6e-06,3.88575,-753683,-1.37123e+11
2.11176e-07,4.88235e-07,1.5e-06,1.6e-06,3.88378,-749724,-1.38197e+11
2.11765e-07,4.88235e-07,1.5e-06,1.6e-06,3.87986,-742014,-1.40249e+11
2.12353e-07,4.88235e-07,1.5e-06,1.6e-06,3.87792,-738118,-1.41293e+11
2.12941e-07,4.88235e-07,1.5e-06,1.6e-06,3.87413,-730592,-1.43307e+11
2.13529e-07,4.88235e-07,1.5e-06,1.6e-06,3.87231,-726929,-1.44234e+11
2.14118e-07,4.88235e-07,1.5e-06,1.6e-06,3.86853,-719433,-1.46212e+11
2.14706e-07,4.88235e-07,1.5e-06,1.6e-06,3.86665,-715666,-1.4721e+11
2.15294e-07,4.88235e-07,1.5e-06,1.6e-06,3.86297,-708327,-1.49147e+11
2.15882e-07,4.88235e-07,1.5e-06,1.6e-06,3.86116,-704679,-1.50116e+11
2.16471e-07,4.88235e-07,1.5e-06,1.6e-06,3.85756,-697453,-1.52024e+11
2.17059e-07,4.88235e-07,1.5e-06,1.6e-06,3.85575,-693815,-1.52976e+11
2.17647e-07,4.88235e-07,1.5e-06,1.6e-06,3.85219,-686690,-1.54831e+11
2.18235e-07,4.88235e-07,1.5e-06,1.6e-06,3.85037,-683061,-1.55765e+11
2.18824e-07,4.88235e-07,1.5e-06,1.6e-06,3.84693,-676110,-1.57573e+11
2.19412e-07,4.88235e-07,1.5e-06,1.6e-06,3.84518,-672584,-1.58481e+11
2.2e-07,4.88235e-07,1.5e-06,1.6e-06,3.88638,-737832,-1.29205e+11
2.20588e-07,4.88235e-07,1.5e-06,1.6e-06,3.84075,-663030,-1.60929e+11
2.21176e-07,4.88235e-07,1.5e-06,1.6e-06,3.83742,-656376,-1.62628e+11
2.21765e-07,4.88235e-07,1.5e-06,1.6e-06,3.83573,-652973,-1.63497e+11
2.22353e-07,4.88235e-07,1.5e-06,1.6e-06,3.83249,-646466,-1.65161e+11
2.22941e-07,4.88235e-07,1.5e-06,1.6e-06,3.83084,-643119,-1.6602e+11
2.23529e-07,4.88235e-07,1.5e-06,1.6e-06,3.82761,-636658,-1.67642e+11
2.24118e-07,4.88235e-07,1.5e-06,1.6e-06,3.82599,-633367,-1.68473e+11
2.24706e-07,4.88235e-07,1.5e-06,1.6e-06,3.82434,-630051,-1.69306e+11
2.25294e-07,4.88235e-07,1.5e-06,1.6e-06,3.8212,-623715,-1.70897e+11
2.25882e-07,4.88235e-07,1.5e-06,1.6e-06,3.81959,-620473,-1.71699e+11
2.26471e-07,4.88235e-07,1.5e-06,1.6e-06,3.81649,-614227,-1.7326e+11
2.27059e-07,4.88235e-07,1.5e-06,1.6e-06,3.81495,-611081,-1.74045e+11
2.27647e-07,4.88235e-07,1.5e-06,1.6e-06,3.81194,-604957,-1.75577e+11
2.28235e-07,4.88235e-07,1.5e-06,1.6e-06,3.81041,-601862,-1.76329e+11
2.28824e-07,4.88235e-07,1.5e-06,1.6e-06,3.80745,-595840,-1.77808e+11
2.29412e-07,4.88235e-07,1.5e-06,1.6e-06,3.80595,-592782,-1.78559e+11
2.3e-07,4.88235e-07,1.5e-06,1.6e-06,3.84516,-654654,-1.50977e+11
2.1e-07,4.89412e-07,1.5e-06,1.6e-06,3.93154,-830319,-1.0335e+11
2.10588e-07,4.89412e-07,1.5e-06,1.6e-06,3.88337,-750656,-1.37227e+11
2.11176e-07,4.89412e-07,1.5e-06,1.6e-06,3.88141,-746724,-1.38292e+11
2.11765e-07,4.89412e-07,1.5e-06,1.6e-06,3.87756,-739098,-1.40321e+11
2.12353e-07,4.89412e-07,1.5e-06,1.6e-06,3.87566,-735259,-1.41357e+11
2.12941e-07,4.89412e-07,1.5e-06,1.6e-06,3.87188,-727749,-1.43353e+11
2.13529e-07,4.89412e-07,1.5e-06,1.6e-06,3.86996,-723908,-1.44364e+11
2.14118e-07,4.89412e-07,1.5e-06,1.6e-06,3.86624,-716499,-1.46321e+11
2.14706e-07,4.89412e-07,1.5e-06,1.6e-06,3.86441,-712803,-1.47308e+11
2.15294e-07,4.89412e-07,1.5e-06,1.6e-06,3.86077,-705516,-1.49227e+11
2.15882e-07,4.89412e-07,1.5e-06,1.6e-06,3.85894,-701840,-1.50192e+11
2.16471e-07,4.89412e-07,1.5e-06,1.6e-06,3.85533,-694611,-1.52078e+11
2.17059e-07,4.89412e-07,1.5e-06,1.6e-06,3.85353,-691006,-1.53007e+11
